,Unnamed: 0,Image,Class
14097,14097,ISIC_0055354.jpg,1
7630,7630,ISIC_0029033.jpg,0
12833,12833,ISIC_0034236.jpg,0
8795,8795,ISIC_0030198.jpg,1
3662,3662,ISIC_0025065.jpg,1
11178,11178,ISIC_0032581.jpg,1
21490,21490,ISIC_0067200.jpg,0
6556,6556,ISIC_0027959.jpg,1
8539,8539,ISIC_0029942.jpg,1
11270,11270,ISIC_0032673.jpg,1
7351,7351,ISIC_0028754.jpg,1
17733,17733,ISIC_0061178.jpg,2
23057,23057,ISIC_0069623.jpg,3
11401,11401,ISIC_0032804.jpg,3
21750,21750,ISIC_0067607.jpg,1
9250,9250,ISIC_0030653.jpg,0
16450,16450,ISIC_0059134.jpg,2
16254,16254,ISIC_0058832.jpg,2
6396,6396,ISIC_0027799.jpg,1
346,346,ISIC_0000386_downsampled.jpg,1
21009,21009,ISIC_0066436.jpg,2
19305,19305,ISIC_0063714.jpg,2
7295,7295,ISIC_0028698.jpg,1
7909,7909,ISIC_0029312.jpg,1
20581,20581,ISIC_0065751.jpg,2
23743,23743,ISIC_0070729.jpg,1
24243,24243,ISIC_0071546.jpg,1
9239,9239,ISIC_0030642.jpg,1
5217,5217,ISIC_0026620.jpg,1
14661,14661,ISIC_0056276.jpg,1
774,774,ISIC_0009988.jpg,1
24206,24206,ISIC_0071488.jpg,1
12356,12356,ISIC_0033759.jpg,1
17589,17589,ISIC_0060940.jpg,1
23255,23255,ISIC_0069941.jpg,1
4664,4664,ISIC_0026067.jpg,1
5838,5838,ISIC_0027241.jpg,1
12224,12224,ISIC_0033627.jpg,1
13606,13606,ISIC_0054591.jpg,1
23181,23181,ISIC_0069836.jpg,2
9959,9959,ISIC_0031362.jpg,3
1706,1706,ISIC_0013174_downsampled.jpg,3
13910,13910,ISIC_0055073.jpg,1
15207,15207,ISIC_0057153.jpg,1
8274,8274,ISIC_0029677.jpg,1
7046,7046,ISIC_0028449.jpg,3
22979,22979,ISIC_0069504.jpg,0
7488,7488,ISIC_0028891.jpg,1
22782,22782,ISIC_0069212.jpg,1
18553,18553,ISIC_0062491.jpg,0
12862,12862,ISIC_0034265.jpg,1
17180,17180,ISIC_0060288.jpg,2
4417,4417,ISIC_0025820.jpg,1
18914,18914,ISIC_0063075.jpg,3
21900,21900,ISIC_0067835.jpg,1
4183,4183,ISIC_0025586.jpg,1
17088,17088,ISIC_0060145.jpg,2
18457,18457,ISIC_0062342.jpg,2
19573,19573,ISIC_0064134.jpg,0
14381,14381,ISIC_0055829.jpg,1
7234,7234,ISIC_0028637.jpg,1
3133,3133,ISIC_0024536.jpg,1
22467,22467,ISIC_0068721.jpg,0
841,841,ISIC_0010080.jpg,0
20049,20049,ISIC_0064906.jpg,3
10065,10065,ISIC_0031468.jpg,3
5152,5152,ISIC_0026555.jpg,1
20359,20359,ISIC_0065393.jpg,1
10104,10104,ISIC_0031507.jpg,1
611,611,ISIC_0006940_downsampled.jpg,1
1802,1802,ISIC_0013390_downsampled.jpg,1
22985,22985,ISIC_0069511.jpg,0
5777,5777,ISIC_0027180.jpg,1
9698,9698,ISIC_0031101.jpg,1
8293,8293,ISIC_0029696.jpg,1
2451,2451,ISIC_0014798_downsampled.jpg,1
326,326,ISIC_0000364.jpg,1
5529,5529,ISIC_0026932.jpg,1
22164,22164,ISIC_0068249.jpg,3
11271,11271,ISIC_0032674.jpg,1
3405,3405,ISIC_0024808.jpg,1
3516,3516,ISIC_0024919.jpg,1
18935,18935,ISIC_0063105.jpg,3
24142,24142,ISIC_0071386.jpg,1
19106,19106,ISIC_0063379.jpg,2
12372,12372,ISIC_0033775.jpg,1
6100,6100,ISIC_0027503.jpg,1
19830,19830,ISIC_0064555.jpg,2
20372,20372,ISIC_0065412.jpg,1
163,163,ISIC_0000174.jpg,0
22547,22547,ISIC_0068856.jpg,2
18343,18343,ISIC_0062160.jpg,0
13979,13979,ISIC_0055188.jpg,1
15883,15883,ISIC_0058256.jpg,0
16609,16609,ISIC_0059390.jpg,1
23800,23800,ISIC_0070827.jpg,2
11075,11075,ISIC_0032478.jpg,1
15671,15671,ISIC_0057927.jpg,1
10230,10230,ISIC_0031633.jpg,3
3192,3192,ISIC_0024595.jpg,2
2964,2964,ISIC_0024367.jpg,0
2705,2705,ISIC_0015274_downsampled.jpg,1
21361,21361,ISIC_0067005.jpg,0
12311,12311,ISIC_0033714.jpg,1
22004,22004,ISIC_0068001.jpg,1
6793,6793,ISIC_0028196.jpg,1
14429,14429,ISIC_0055906.jpg,1
20320,20320,ISIC_0065338.jpg,0
19414,19414,ISIC_0063881.jpg,0
18554,18554,ISIC_0062492.jpg,2
14837,14837,ISIC_0056573.jpg,0
24007,24007,ISIC_0071162.jpg,1
2231,2231,ISIC_0014441_downsampled.jpg,1
15896,15896,ISIC_0058276.jpg,3
5680,5680,ISIC_0027083.jpg,3
2247,2247,ISIC_0014498_downsampled.jpg,1
24659,24659,ISIC_0072182.jpg,0
11740,11740,ISIC_0033143.jpg,1
6449,6449,ISIC_0027852.jpg,1
7324,7324,ISIC_0028727.jpg,1
6593,6593,ISIC_0027996.jpg,3
7612,7612,ISIC_0029015.jpg,1
719,719,ISIC_0009925.jpg,1
7259,7259,ISIC_0028662.jpg,3
3427,3427,ISIC_0024830.jpg,1
11858,11858,ISIC_0033261.jpg,0
9415,9415,ISIC_0030818.jpg,0
18883,18883,ISIC_0063027.jpg,0
17961,17961,ISIC_0061556.jpg,0
4125,4125,ISIC_0025528.jpg,1
19478,19478,ISIC_0063984.jpg,2
8971,8971,ISIC_0030374.jpg,1
20527,20527,ISIC_0065654.jpg,1
23740,23740,ISIC_0070726.jpg,1
4165,4165,ISIC_0025568.jpg,1
159,159,ISIC_0000170.jpg,0
5328,5328,ISIC_0026731.jpg,1
2984,2984,ISIC_0024387.jpg,1
1639,1639,ISIC_0013037_downsampled.jpg,1
24629,24629,ISIC_0072136.jpg,0
4168,4168,ISIC_0025571.jpg,1
18888,18888,ISIC_0063033.jpg,2
6427,6427,ISIC_0027830.jpg,1
11974,11974,ISIC_0033377.jpg,0
18570,18570,ISIC_0062513.jpg,1
23495,23495,ISIC_0070315.jpg,2
5276,5276,ISIC_0026679.jpg,3
1788,1788,ISIC_0013346_downsampled.jpg,1
23228,23228,ISIC_0069909.jpg,2
3815,3815,ISIC_0025218.jpg,1
24685,24685,ISIC_0072224.jpg,3
15876,15876,ISIC_0058245.jpg,0
22990,22990,ISIC_0069516.jpg,3
5442,5442,ISIC_0026845.jpg,2
22707,22707,ISIC_0069095.jpg,1
23150,23150,ISIC_0069777.jpg,2
25230,25230,ISIC_0073101.jpg,1
12947,12947,ISIC_0053505.jpg,1
15243,15243,ISIC_0057206.jpg,1
8523,8523,ISIC_0029926.jpg,1
3018,3018,ISIC_0024421.jpg,1
23024,23024,ISIC_0069570.jpg,1
16052,16052,ISIC_0058526.jpg,0
2327,2327,ISIC_0014619_downsampled.jpg,3
8686,8686,ISIC_0030089.jpg,0
13835,13835,ISIC_0054944.jpg,1
2404,2404,ISIC_0014727_downsampled.jpg,0
10052,10052,ISIC_0031455.jpg,1
10613,10613,ISIC_0032016.jpg,1
6135,6135,ISIC_0027538.jpg,1
11422,11422,ISIC_0032825.jpg,1
1673,1673,ISIC_0013104_downsampled.jpg,1
11391,11391,ISIC_0032794.jpg,1
2118,2118,ISIC_0014129_downsampled.jpg,0
13353,13353,ISIC_0054171.jpg,2
12525,12525,ISIC_0033928.jpg,1
10213,10213,ISIC_0031616.jpg,1
13225,13225,ISIC_0053947.jpg,0
2874,2874,ISIC_0016042_downsampled.jpg,1
19520,19520,ISIC_0064041.jpg,3
1997,1997,ISIC_0013817_downsampled.jpg,3
23814,23814,ISIC_0070852.jpg,0
3760,3760,ISIC_0025163.jpg,1
526,526,ISIC_0001374_downsampled.jpg,1
13773,13773,ISIC_0054853.jpg,0
383,383,ISIC_0000448_downsampled.jpg,1
24200,24200,ISIC_0071480.jpg,2
22063,22063,ISIC_0068098.jpg,1
1555,1555,ISIC_0012840_downsampled.jpg,3
13811,13811,ISIC_0054909.jpg,1
2394,2394,ISIC_0014713_downsampled.jpg,1
4481,4481,ISIC_0025884.jpg,1
17086,17086,ISIC_0060143.jpg,0
13454,13454,ISIC_0054341.jpg,0
22286,22286,ISIC_0068432.jpg,1
8822,8822,ISIC_0030225.jpg,1
17219,17219,ISIC_0060351.jpg,1
839,839,ISIC_0010078.jpg,1
1286,1286,ISIC_0012205_downsampled.jpg,1
5129,5129,ISIC_0026532.jpg,3
14394,14394,ISIC_0055853.jpg,1
2647,2647,ISIC_0015160_downsampled.jpg,1
18068,18068,ISIC_0061714.jpg,1
9844,9844,ISIC_0031247.jpg,1
7547,7547,ISIC_0028950.jpg,1
10339,10339,ISIC_0031742.jpg,1
22473,22473,ISIC_0068728.jpg,1
937,937,ISIC_0010334.jpg,1
18180,18180,ISIC_0061902.jpg,3
15493,15493,ISIC_0057633.jpg,1
10397,10397,ISIC_0031800.jpg,1
4478,4478,ISIC_0025881.jpg,1
24923,24923,ISIC_0072626.jpg,0
7969,7969,ISIC_0029372.jpg,2
23073,23073,ISIC_0069648.jpg,1
1362,1362,ISIC_0012338_downsampled.jpg,1
8269,8269,ISIC_0029672.jpg,1
25000,25000,ISIC_0072748.jpg,0
7498,7498,ISIC_0028901.jpg,0
5873,5873,ISIC_0027276.jpg,1
15606,15606,ISIC_0057823.jpg,0
11518,11518,ISIC_0032921.jpg,0
1474,1474,ISIC_0012670_downsampled.jpg,1
7584,7584,ISIC_0028987.jpg,1
16776,16776,ISIC_0059659.jpg,1
3853,3853,ISIC_0025256.jpg,1
10157,10157,ISIC_0031560.jpg,1
20922,20922,ISIC_0066313.jpg,3
16250,16250,ISIC_0058827.jpg,1
2156,2156,ISIC_0014216_downsampled.jpg,3
17555,17555,ISIC_0060885.jpg,2
18777,18777,ISIC_0062850.jpg,0
23639,23639,ISIC_0070575.jpg,3
1995,1995,ISIC_0013815_downsampled.jpg,0
24709,24709,ISIC_0072269.jpg,2
4593,4593,ISIC_0025996.jpg,0
17045,17045,ISIC_0060085.jpg,1
10759,10759,ISIC_0032162.jpg,1
9069,9069,ISIC_0030472.jpg,1
1842,1842,ISIC_0013480_downsampled.jpg,1
18860,18860,ISIC_0062989.jpg,1
7579,7579,ISIC_0028982.jpg,1
6204,6204,ISIC_0027607.jpg,1
12012,12012,ISIC_0033415.jpg,0
21729,21729,ISIC_0067573.jpg,1
6059,6059,ISIC_0027462.jpg,1
11975,11975,ISIC_0033378.jpg,3
13693,13693,ISIC_0054717.jpg,2
6203,6203,ISIC_0027606.jpg,3
34,34,ISIC_0000036_downsampled.jpg,0
1361,1361,ISIC_0012335_downsampled.jpg,1
10707,10707,ISIC_0032110.jpg,0
7621,7621,ISIC_0029024.jpg,1
3798,3798,ISIC_0025201.jpg,1
4119,4119,ISIC_0025522.jpg,1
4329,4329,ISIC_0025732.jpg,0
8319,8319,ISIC_0029722.jpg,1
6985,6985,ISIC_0028388.jpg,3
3390,3390,ISIC_0024793.jpg,1
3120,3120,ISIC_0024523.jpg,1
23556,23556,ISIC_0070430.jpg,2
23490,23490,ISIC_0070309.jpg,2
4663,4663,ISIC_0026066.jpg,1
13204,13204,ISIC_0053916.jpg,0
977,977,ISIC_0010447.jpg,1
564,564,ISIC_0002976_downsampled.jpg,1
25048,25048,ISIC_0072826.jpg,0
3813,3813,ISIC_0025216.jpg,1
46,46,ISIC_0000048_downsampled.jpg,1
2499,2499,ISIC_0014867_downsampled.jpg,1
1977,1977,ISIC_0013794_downsampled.jpg,1
6278,6278,ISIC_0027681.jpg,3
19591,19591,ISIC_0064161.jpg,0
19619,19619,ISIC_0064216.jpg,1
16676,16676,ISIC_0059491.jpg,2
6021,6021,ISIC_0027424.jpg,1
7325,7325,ISIC_0028728.jpg,2
13140,13140,ISIC_0053804.jpg,0
1617,1617,ISIC_0012989_downsampled.jpg,0
23298,23298,ISIC_0070012.jpg,0
2288,2288,ISIC_0014577_downsampled.jpg,3
8591,8591,ISIC_0029994.jpg,1
15897,15897,ISIC_0058277.jpg,3
2038,2038,ISIC_0013927_downsampled.jpg,3
10740,10740,ISIC_0032143.jpg,1
9511,9511,ISIC_0030914.jpg,1
9163,9163,ISIC_0030566.jpg,1
15687,15687,ISIC_0057953.jpg,0
8797,8797,ISIC_0030200.jpg,1
13307,13307,ISIC_0054105.jpg,1
24135,24135,ISIC_0071377.jpg,2
18514,18514,ISIC_0062429.jpg,1
15399,15399,ISIC_0057454.jpg,1
21946,21946,ISIC_0067913.jpg,3
7349,7349,ISIC_0028752.jpg,1
25321,25321,ISIC_0073240.jpg,1
19632,19632,ISIC_0064233.jpg,2
18040,18040,ISIC_0061676.jpg,2
13166,13166,ISIC_0053843.jpg,0
3824,3824,ISIC_0025227.jpg,1
8949,8949,ISIC_0030352.jpg,2
23100,23100,ISIC_0069690.jpg,1
13393,13393,ISIC_0054244.jpg,0
880,880,ISIC_0010204.jpg,1
4464,4464,ISIC_0025867.jpg,3
13638,13638,ISIC_0054639.jpg,1
17742,17742,ISIC_0061189.jpg,0
18829,18829,ISIC_0062943.jpg,1
15117,15117,ISIC_0057010.jpg,2
5174,5174,ISIC_0026577.jpg,1
15901,15901,ISIC_0058286.jpg,2
702,702,ISIC_0009901.jpg,1
20605,20605,ISIC_0065790.jpg,2
5488,5488,ISIC_0026891.jpg,1
17161,17161,ISIC_0060261.jpg,1
17658,17658,ISIC_0061058.jpg,1
15201,15201,ISIC_0057141.jpg,0
16060,16060,ISIC_0058537.jpg,3
22702,22702,ISIC_0069090.jpg,1
6207,6207,ISIC_0027610.jpg,1
7950,7950,ISIC_0029353.jpg,0
15874,15874,ISIC_0058240.jpg,2
9770,9770,ISIC_0031173.jpg,1
16337,16337,ISIC_0058964.jpg,2
305,305,ISIC_0000341.jpg,1
1891,1891,ISIC_0013594_downsampled.jpg,0
24525,24525,ISIC_0071991.jpg,2
10414,10414,ISIC_0031817.jpg,1
10207,10207,ISIC_0031610.jpg,1
17060,17060,ISIC_0060107.jpg,2
5322,5322,ISIC_0026725.jpg,1
5608,5608,ISIC_0027011.jpg,1
3818,3818,ISIC_0025221.jpg,1
2505,2505,ISIC_0014883_downsampled.jpg,0
12587,12587,ISIC_0033990.jpg,1
15353,15353,ISIC_0057385.jpg,1
15130,15130,ISIC_0057028.jpg,1
7181,7181,ISIC_0028584.jpg,0
6419,6419,ISIC_0027822.jpg,0
23979,23979,ISIC_0071110.jpg,2
4718,4718,ISIC_0026121.jpg,1
2183,2183,ISIC_0014299_downsampled.jpg,1
15739,15739,ISIC_0058038.jpg,2
2007,2007,ISIC_0013839_downsampled.jpg,0
13695,13695,ISIC_0054722.jpg,2
19780,19780,ISIC_0064474.jpg,3
22954,22954,ISIC_0069464.jpg,1
2459,2459,ISIC_0014808_downsampled.jpg,1
13871,13871,ISIC_0055000.jpg,3
7505,7505,ISIC_0028908.jpg,1
16244,16244,ISIC_0058821.jpg,3
6545,6545,ISIC_0027948.jpg,1
8680,8680,ISIC_0030083.jpg,0
4502,4502,ISIC_0025905.jpg,1
24678,24678,ISIC_0072213.jpg,1
24022,24022,ISIC_0071180.jpg,0
23561,23561,ISIC_0070437.jpg,2
4609,4609,ISIC_0026012.jpg,1
6068,6068,ISIC_0027471.jpg,1
4073,4073,ISIC_0025476.jpg,1
20926,20926,ISIC_0066319.jpg,0
18886,18886,ISIC_0063031.jpg,2
2432,2432,ISIC_0014775_downsampled.jpg,1
24854,24854,ISIC_0072516.jpg,0
13070,13070,ISIC_0053694.jpg,1
18907,18907,ISIC_0063062.jpg,1
2588,2588,ISIC_0015020_downsampled.jpg,1
10522,10522,ISIC_0031925.jpg,2
2884,2884,ISIC_0016053_downsampled.jpg,1
10467,10467,ISIC_0031870.jpg,1
3482,3482,ISIC_0024885.jpg,2
13523,13523,ISIC_0054448.jpg,2
2154,2154,ISIC_0014211_downsampled.jpg,1
4023,4023,ISIC_0025426.jpg,1
15936,15936,ISIC_0058342.jpg,2
16771,16771,ISIC_0059648.jpg,1
11421,11421,ISIC_0032824.jpg,1
17661,17661,ISIC_0061062.jpg,2
2683,2683,ISIC_0015220_downsampled.jpg,3
10657,10657,ISIC_0032060.jpg,1
15966,15966,ISIC_0058392.jpg,2
845,845,ISIC_0010088.jpg,1
5635,5635,ISIC_0027038.jpg,2
373,373,ISIC_0000431_downsampled.jpg,1
20301,20301,ISIC_0065313.jpg,0
9775,9775,ISIC_0031178.jpg,1
3539,3539,ISIC_0024942.jpg,1
21491,21491,ISIC_0067201.jpg,1
16794,16794,ISIC_0059688.jpg,2
15992,15992,ISIC_0058430.jpg,1
14517,14517,ISIC_0056040.jpg,1
6454,6454,ISIC_0027857.jpg,1
18485,18485,ISIC_0062386.jpg,2
10371,10371,ISIC_0031774.jpg,1
7600,7600,ISIC_0029003.jpg,3
13993,13993,ISIC_0055214.jpg,1
18665,18665,ISIC_0062679.jpg,1
7956,7956,ISIC_0029359.jpg,1
2651,2651,ISIC_0015167_downsampled.jpg,0
21598,21598,ISIC_0067356.jpg,1
3302,3302,ISIC_0024705.jpg,3
2318,2318,ISIC_0014609_downsampled.jpg,3
6317,6317,ISIC_0027720.jpg,1
15661,15661,ISIC_0057913.jpg,0
3166,3166,ISIC_0024569.jpg,1
8849,8849,ISIC_0030252.jpg,1
16797,16797,ISIC_0059691.jpg,1
762,762,ISIC_0009972.jpg,1
23931,23931,ISIC_0071035.jpg,0
19735,19735,ISIC_0064401.jpg,1
8470,8470,ISIC_0029873.jpg,1
16638,16638,ISIC_0059434.jpg,1
23555,23555,ISIC_0070427.jpg,0
20915,20915,ISIC_0066299.jpg,1
3200,3200,ISIC_0024603.jpg,1
21595,21595,ISIC_0067350.jpg,0
7428,7428,ISIC_0028831.jpg,1
7607,7607,ISIC_0029010.jpg,3
14291,14291,ISIC_0055693.jpg,2
23593,23593,ISIC_0070502.jpg,1
3477,3477,ISIC_0024880.jpg,3
9330,9330,ISIC_0030733.jpg,1
13501,13501,ISIC_0054414.jpg,1
10779,10779,ISIC_0032182.jpg,0
18816,18816,ISIC_0062920.jpg,1
23813,23813,ISIC_0070850.jpg,1
18823,18823,ISIC_0062928.jpg,1
21916,21916,ISIC_0067859.jpg,1
21032,21032,ISIC_0066472.jpg,3
5721,5721,ISIC_0027124.jpg,1
1047,1047,ISIC_0010597.jpg,0
24837,24837,ISIC_0072491.jpg,2
24346,24346,ISIC_0071713.jpg,0
7208,7208,ISIC_0028611.jpg,3
16378,16378,ISIC_0059022.jpg,3
22374,22374,ISIC_0068580.jpg,0
1493,1493,ISIC_0012696_downsampled.jpg,3
4788,4788,ISIC_0026191.jpg,1
15541,15541,ISIC_0057716.jpg,0
22070,22070,ISIC_0068109.jpg,2
22888,22888,ISIC_0069362.jpg,2
20072,20072,ISIC_0064941.jpg,0
12597,12597,ISIC_0034000.jpg,0
11646,11646,ISIC_0033049.jpg,1
3530,3530,ISIC_0024933.jpg,1
14230,14230,ISIC_0055581.jpg,1
498,498,ISIC_0001148_downsampled.jpg,0
14341,14341,ISIC_0055760.jpg,2
1229,1229,ISIC_0011390.jpg,0
15819,15819,ISIC_0058157.jpg,1
14640,14640,ISIC_0056247.jpg,0
20057,20057,ISIC_0064916.jpg,1
13198,13198,ISIC_0053896.jpg,1
4060,4060,ISIC_0025463.jpg,1
6843,6843,ISIC_0028246.jpg,1
14483,14483,ISIC_0055984.jpg,0
5267,5267,ISIC_0026670.jpg,1
2237,2237,ISIC_0014470_downsampled.jpg,1
25066,25066,ISIC_0072848.jpg,1
19350,19350,ISIC_0063782.jpg,1
19622,19622,ISIC_0064220.jpg,1
5543,5543,ISIC_0026946.jpg,1
15176,15176,ISIC_0057094.jpg,1
16868,16868,ISIC_0059791.jpg,1
6638,6638,ISIC_0028041.jpg,0
17185,17185,ISIC_0060298.jpg,2
10958,10958,ISIC_0032361.jpg,1
5368,5368,ISIC_0026771.jpg,1
6955,6955,ISIC_0028358.jpg,1
18596,18596,ISIC_0062557.jpg,1
22980,22980,ISIC_0069505.jpg,1
2998,2998,ISIC_0024401.jpg,1
2431,2431,ISIC_0014773_downsampled.jpg,1
632,632,ISIC_0008145_downsampled.jpg,1
2873,2873,ISIC_0016041_downsampled.jpg,1
14358,14358,ISIC_0055792.jpg,2
18211,18211,ISIC_0061950.jpg,0
14482,14482,ISIC_0055983.jpg,1
6411,6411,ISIC_0027814.jpg,2
17380,17380,ISIC_0060614.jpg,2
6667,6667,ISIC_0028070.jpg,1
15465,15465,ISIC_0057576.jpg,3
2010,2010,ISIC_0013842_downsampled.jpg,0
22428,22428,ISIC_0068661.jpg,1
3437,3437,ISIC_0024840.jpg,1
24601,24601,ISIC_0072098.jpg,3
13085,13085,ISIC_0053716.jpg,3
5355,5355,ISIC_0026758.jpg,1
15618,15618,ISIC_0057849.jpg,0
12841,12841,ISIC_0034244.jpg,1
11953,11953,ISIC_0033356.jpg,1
11690,11690,ISIC_0033093.jpg,1
13740,13740,ISIC_0054796.jpg,0
24118,24118,ISIC_0071347.jpg,2
2733,2733,ISIC_0015390_downsampled.jpg,1
5778,5778,ISIC_0027181.jpg,1
5441,5441,ISIC_0026844.jpg,3
12209,12209,ISIC_0033612.jpg,0
2044,2044,ISIC_0013945_downsampled.jpg,3
15648,15648,ISIC_0057893.jpg,2
12416,12416,ISIC_0033819.jpg,0
18256,18256,ISIC_0062027.jpg,1
19801,19801,ISIC_0064509.jpg,1
5719,5719,ISIC_0027122.jpg,1
16627,16627,ISIC_0059418.jpg,1
19836,19836,ISIC_0064565.jpg,1
13460,13460,ISIC_0054348.jpg,1
8107,8107,ISIC_0029510.jpg,1
24416,24416,ISIC_0071831.jpg,3
2197,2197,ISIC_0014337_downsampled.jpg,0
19349,19349,ISIC_0063779.jpg,2
12168,12168,ISIC_0033571.jpg,2
18771,18771,ISIC_0062842.jpg,1
19718,19718,ISIC_0064368.jpg,1
920,920,ISIC_0010263.jpg,1
13324,13324,ISIC_0054128.jpg,3
14179,14179,ISIC_0055488.jpg,1
14824,14824,ISIC_0056550.jpg,2
10734,10734,ISIC_0032137.jpg,1
2440,2440,ISIC_0014786_downsampled.jpg,1
7142,7142,ISIC_0028545.jpg,1
17554,17554,ISIC_0060883.jpg,0
13538,13538,ISIC_0054478.jpg,1
642,642,ISIC_0008507_downsampled.jpg,1
3201,3201,ISIC_0024604.jpg,1
4046,4046,ISIC_0025449.jpg,1
7013,7013,ISIC_0028416.jpg,1
15092,15092,ISIC_0056968.jpg,1
14921,14921,ISIC_0056708.jpg,1
12798,12798,ISIC_0034201.jpg,3
12454,12454,ISIC_0033857.jpg,1
20306,20306,ISIC_0065321.jpg,3
23778,23778,ISIC_0070789.jpg,2
1296,1296,ISIC_0012215_downsampled.jpg,3
4724,4724,ISIC_0026127.jpg,1
4170,4170,ISIC_0025573.jpg,0
11795,11795,ISIC_0033198.jpg,0
23841,23841,ISIC_0070897.jpg,1
24358,24358,ISIC_0071735.jpg,1
7480,7480,ISIC_0028883.jpg,1
21769,21769,ISIC_0067642.jpg,2
4177,4177,ISIC_0025580.jpg,1
16139,16139,ISIC_0058661.jpg,1
3808,3808,ISIC_0025211.jpg,1
25024,25024,ISIC_0072785.jpg,0
8653,8653,ISIC_0030056.jpg,3
22731,22731,ISIC_0069134.jpg,1
22283,22283,ISIC_0068426.jpg,3
23932,23932,ISIC_0071038.jpg,3
9994,9994,ISIC_0031397.jpg,1
9133,9133,ISIC_0030536.jpg,1
4621,4621,ISIC_0026024.jpg,1
11110,11110,ISIC_0032513.jpg,3
11727,11727,ISIC_0033130.jpg,3
19813,19813,ISIC_0064525.jpg,1
13433,13433,ISIC_0054308.jpg,1
1222,1222,ISIC_0011378.jpg,1
20494,20494,ISIC_0065602.jpg,2
16189,16189,ISIC_0058744.jpg,2
24425,24425,ISIC_0071843.jpg,2
2099,2099,ISIC_0014079_downsampled.jpg,0
11784,11784,ISIC_0033187.jpg,1
11599,11599,ISIC_0033002.jpg,1
14371,14371,ISIC_0055812.jpg,2
14092,14092,ISIC_0055349.jpg,2
20593,20593,ISIC_0065771.jpg,2
21143,21143,ISIC_0066647.jpg,1
11568,11568,ISIC_0032971.jpg,1
21387,21387,ISIC_0067040.jpg,1
23249,23249,ISIC_0069934.jpg,2
3310,3310,ISIC_0024713.jpg,1
17338,17338,ISIC_0060544.jpg,1
25155,25155,ISIC_0072988.jpg,2
14307,14307,ISIC_0055714.jpg,0
4016,4016,ISIC_0025419.jpg,3
1252,1252,ISIC_0012127_downsampled.jpg,1
3455,3455,ISIC_0024858.jpg,1
18063,18063,ISIC_0061706.jpg,1
5361,5361,ISIC_0026764.jpg,1
7366,7366,ISIC_0028769.jpg,1
17643,17643,ISIC_0061029.jpg,0
3664,3664,ISIC_0025067.jpg,1
8691,8691,ISIC_0030094.jpg,2
18328,18328,ISIC_0062137.jpg,1
8969,8969,ISIC_0030372.jpg,3
2528,2528,ISIC_0014928_downsampled.jpg,0
4624,4624,ISIC_0026027.jpg,1
11416,11416,ISIC_0032819.jpg,1
7189,7189,ISIC_0028592.jpg,1
8447,8447,ISIC_0029850.jpg,1
23214,23214,ISIC_0069885.jpg,3
7917,7917,ISIC_0029320.jpg,3
10545,10545,ISIC_0031948.jpg,1
23306,23306,ISIC_0070025.jpg,1
4595,4595,ISIC_0025998.jpg,1
16069,16069,ISIC_0058548.jpg,0
25025,25025,ISIC_0072786.jpg,0
11392,11392,ISIC_0032795.jpg,1
23035,23035,ISIC_0069589.jpg,2
3041,3041,ISIC_0024444.jpg,1
3993,3993,ISIC_0025396.jpg,1
3470,3470,ISIC_0024873.jpg,1
14062,14062,ISIC_0055311.jpg,0
20736,20736,ISIC_0066001.jpg,0
2928,2928,ISIC_0024331.jpg,2
3280,3280,ISIC_0024683.jpg,1
2904,2904,ISIC_0024307.jpg,1
14053,14053,ISIC_0055299.jpg,1
22666,22666,ISIC_0069032.jpg,2
7149,7149,ISIC_0028552.jpg,1
25012,25012,ISIC_0072770.jpg,1
15420,15420,ISIC_0057493.jpg,3
145,145,ISIC_0000154_downsampled.jpg,0
4961,4961,ISIC_0026364.jpg,1
10460,10460,ISIC_0031863.jpg,1
14339,14339,ISIC_0055758.jpg,2
13115,13115,ISIC_0053760.jpg,1
3650,3650,ISIC_0025053.jpg,1
19493,19493,ISIC_0064007.jpg,1
15186,15186,ISIC_0057111.jpg,2
6359,6359,ISIC_0027762.jpg,1
23882,23882,ISIC_0070958.jpg,2
1403,1403,ISIC_0012432_downsampled.jpg,3
12595,12595,ISIC_0033998.jpg,1
5298,5298,ISIC_0026701.jpg,1
7433,7433,ISIC_0028836.jpg,1
4722,4722,ISIC_0026125.jpg,1
1250,1250,ISIC_0012118_downsampled.jpg,1
21636,21636,ISIC_0067430.jpg,1
16270,16270,ISIC_0058863.jpg,0
23129,23129,ISIC_0069743.jpg,0
1042,1042,ISIC_0010591.jpg,0
23041,23041,ISIC_0069597.jpg,1
7041,7041,ISIC_0028444.jpg,1
678,678,ISIC_0009868.jpg,0
1971,1971,ISIC_0013778_downsampled.jpg,1
344,344,ISIC_0000384_downsampled.jpg,1
3819,3819,ISIC_0025222.jpg,3
6120,6120,ISIC_0027523.jpg,1
19916,19916,ISIC_0064687.jpg,3
12724,12724,ISIC_0034127.jpg,1
164,164,ISIC_0000175.jpg,0
22183,22183,ISIC_0068280.jpg,0
15666,15666,ISIC_0057918.jpg,0
23335,23335,ISIC_0070072.jpg,2
9663,9663,ISIC_0031066.jpg,1
20353,20353,ISIC_0065385.jpg,2
24482,24482,ISIC_0071917.jpg,2
17063,17063,ISIC_0060112.jpg,2
15803,15803,ISIC_0058138.jpg,0
11027,11027,ISIC_0032430.jpg,0
14359,14359,ISIC_0055795.jpg,3
